Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,10 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,L Winfield-Hill,T Flintoff,SW Bates,1,0
2,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,10 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,L Winfield-Hill,T Flintoff,SW Bates,1,0
3,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,10 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,L Winfield-Hill,T Flintoff,SW Bates,2,0
4,1,0,Oval Invincibles,1,2023,female,Oval Invincibles,10 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,SW Bates,T Flintoff,L Winfield-Hill,3,0
5,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,10 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,SW Bates,T Flintoff,L Winfield-Hill,3,0
6,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,10 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,SW Bates,T Flintoff,L Winfield-Hill,3,0
7,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,10 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,SW Bates,T Flintoff,L Winfield-Hill,3,0
8,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,10 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,SW Bates,SFM Devine,L Winfield-Hill,3,0
9,2,0,Oval Invincibles,1,2023,female,Oval Invincibles,10 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,SW Bates,SFM Devine,L Winfield-Hill,5,0
10,0,0,Oval Invincibles,1,2023,female,Oval Invincibles,10 runs,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,SW Bates,SFM Devine,L Winfield-Hill,5,0
