Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,4,0,Welsh Fire,1,2021,female,Birmingham Phoenix,10 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,BF Smith,EA Burns,HK Matthews,4,0
2,0,0,Welsh Fire,1,2021,female,Birmingham Phoenix,10 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,BF Smith,EA Burns,HK Matthews,4,0
3,0,0,Welsh Fire,1,2021,female,Birmingham Phoenix,10 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,BF Smith,EA Burns,HK Matthews,4,0
4,0,0,Welsh Fire,1,2021,female,Birmingham Phoenix,10 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,BF Smith,EA Burns,HK Matthews,4,0
5,0,0,Welsh Fire,1,2021,female,Birmingham Phoenix,10 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,BF Smith,EA Burns,HK Matthews,4,0
6,1,0,Welsh Fire,1,2021,female,Birmingham Phoenix,10 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,BF Smith,KL Gordon,HK Matthews,5,0
7,0,0,Welsh Fire,1,2021,female,Birmingham Phoenix,10 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,HK Matthews,KL Gordon,BF Smith,5,0
8,1,0,Welsh Fire,1,2021,female,Birmingham Phoenix,10 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,HK Matthews,KL Gordon,BF Smith,6,0
9,4,0,Welsh Fire,1,2021,female,Birmingham Phoenix,10 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,BF Smith,KL Gordon,HK Matthews,10,0
10,0,0,Welsh Fire,1,2021,female,Birmingham Phoenix,10 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,BF Smith,KL Gordon,HK Matthews,10,0
11,0,0,Welsh Fire,1,2021,female,Birmingham Phoenix,10 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,HK Matthews,EL Arlott,BF Smith,10,0
12,0,0,Welsh Fire,1,2021,female,Birmingham Phoenix,10 wickets,"Edgbaston, Birmingham",Birmingham Phoenix,field,Birmingham Phoenix,HK Matthews,EL Arlott,BF Smith,10,0
