Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,JC Buttler,DA Payne,PD Salt,0,0
2,1,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,JC Buttler,DA Payne,PD Salt,1,0
3,0,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,DA Payne,JC Buttler,1,0
4,0,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,DA Payne,JC Buttler,1,0
5,0,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,DA Payne,JC Buttler,1,0
6,0,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,JT Ball,JC Buttler,1,0
7,6,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,JT Ball,JC Buttler,7,0
8,6,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,JT Ball,JC Buttler,13,0
9,6,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,JT Ball,JC Buttler,19,0
10,1,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,JT Ball,JC Buttler,20,0
11,0,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,A Zampa,JC Buttler,20,0
12,1,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,A Zampa,JC Buttler,21,0
13,4,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,JC Buttler,A Zampa,PD Salt,25,0
14,2,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,JC Buttler,A Zampa,PD Salt,27,0
15,0,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,JC Buttler,A Zampa,PD Salt,27,0
16,1,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,JC Buttler,D Pretorius,PD Salt,28,0
17,0,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,D Pretorius,JC Buttler,28,0
18,4,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,D Pretorius,JC Buttler,32,0
19,6,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,D Pretorius,JC Buttler,38,0
20,0,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,D Pretorius,JC Buttler,38,0
21,4,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,JC Buttler,DA Payne,PD Salt,42,0
22,4,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,JC Buttler,DA Payne,PD Salt,46,0
23,4,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,JC Buttler,DA Payne,PD Salt,50,0
24,1,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,JC Buttler,DA Payne,PD Salt,51,0
25,0,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,DA Payne,JC Buttler,51,0
26,2,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,D Pretorius,JC Buttler,53,0
27,4,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,D Pretorius,JC Buttler,57,0
28,1,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,D Pretorius,JC Buttler,58,0
29,0,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,JC Buttler,D Pretorius,PD Salt,58,0
30,4,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,JC Buttler,D Pretorius,PD Salt,62,0
31,0,0,Manchester Originals,1,2022,male,Manchester Originals,47 runs,"Old Trafford, Manchester",Welsh Fire,field,Welsh Fire,PD Salt,A Zampa,JC Buttler,62,0
