Ball,Runs,Wicket,Team,Innings,Year,Gender,Winner,Winning_Margin,Venue,Toss_Winner,Toss_Decision,Opposition_Team,Batter,Bowler,Non_Striker,Cumulative_Runs,Cumulative_Wickets
1,0,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,KH Brunt,JI Rodrigues,0,0
2,0,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,KH Brunt,JI Rodrigues,0,0
3,1,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,KH Brunt,JI Rodrigues,1,0
4,0,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,JI Rodrigues,KH Brunt,L Winfield-Hill,1,0
5,0,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,JI Rodrigues,KH Brunt,L Winfield-Hill,1,0
6,1,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,JI Rodrigues,KH Brunt,L Winfield-Hill,2,0
7,1,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,KH Brunt,JI Rodrigues,3,0
8,0,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,KH Brunt,JI Rodrigues,3,0
9,0,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,KH Brunt,JI Rodrigues,3,0
10,4,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,KH Brunt,JI Rodrigues,7,0
11,1,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,KH Brunt,JI Rodrigues,8,0
12,0,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,KE Bryce,JI Rodrigues,8,0
13,1,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,KE Bryce,JI Rodrigues,9,0
14,0,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,JI Rodrigues,KE Bryce,L Winfield-Hill,9,0
15,1,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,JI Rodrigues,KE Bryce,L Winfield-Hill,10,0
16,4,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,KE Bryce,JI Rodrigues,14,0
17,0,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,NR Sciver,JI Rodrigues,14,0
18,6,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,NR Sciver,JI Rodrigues,20,0
19,1,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,L Winfield-Hill,NR Sciver,JI Rodrigues,21,0
20,2,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,JI Rodrigues,NR Sciver,L Winfield-Hill,23,0
21,1,0,Northern Superchargers,1,2021,female,Northern Superchargers,27 runs,"Trent Bridge, Nottingham",Northern Superchargers,bat,Trent Rockets,JI Rodrigues,NR Sciver,L Winfield-Hill,24,0
